timestamp,image,x,y,event
1747833964.668405,DSC_0004.JPG,,,image_on
1747833964.6843991,DSC_0004.JPG,,,image_on
1747833964.7013993,DSC_0004.JPG,0.0,0.0,image_on
1747833964.718401,DSC_0004.JPG,0.0,0.0,image_on
1747833964.735407,DSC_0004.JPG,0.0,0.0,image_on
1747833964.7533793,DSC_0004.JPG,0.0,0.0,image_on
1747833964.7706943,DSC_0004.JPG,0.0,0.0,image_on
1747833964.7980573,DSC_0004.JPG,,,image_on
1747833964.8284817,DSC_0004.JPG,,,image_on
1747833964.8445723,DSC_0004.JPG,0.0,0.0,image_on
1747833964.8599207,DSC_0004.JPG,0.0,0.0,image_on
1747833964.875332,DSC_0004.JPG,0.0,0.0,image_on
1747833964.891445,DSC_0004.JPG,0.0,0.0,image_on
1747833964.9065964,DSC_0004.JPG,0.0,0.0,image_on
1747833964.9218786,DSC_0004.JPG,0.0,0.0,image_on
1747833964.9683337,DSC_0004.JPG,,,image_on
1747833964.9843361,DSC_0004.JPG,0.0,0.0,image_on
1747833965.004991,DSC_0004.JPG,0.0,0.0,image_on
1747833965.0212934,DSC_0004.JPG,0.0,0.0,image_on
1747833965.0399592,DSC_0004.JPG,0.0,0.0,image_on
1747833965.0545301,DSC_0004.JPG,0.0,0.0,image_on
1747833965.0718012,DSC_0004.JPG,0.0,0.0,image_on
1747833965.0871065,DSC_0004.JPG,0.0,0.0,image_on
1747833965.1039863,DSC_0004.JPG,0.0,0.0,image_on
1747833965.1246154,DSC_0004.JPG,,,image_on
1747833965.1397424,DSC_0004.JPG,0.0,0.0,image_on
1747833965.1554942,DSC_0004.JPG,0.0,0.0,image_on
1747833965.171409,DSC_0004.JPG,0.0,0.0,image_on
1747833965.2027678,DSC_0004.JPG,0.0,0.0,image_on
1747833965.217625,DSC_0004.JPG,0.0,0.0,image_on
1747833965.238654,DSC_0004.JPG,0.0,0.0,image_on
1747833965.2553527,DSC_0004.JPG,0.0,0.0,image_on
1747833965.2726808,DSC_0004.JPG,0.0,0.0,image_on
1747833965.296254,DSC_0004.JPG,,,image_on
1747833965.3122606,DSC_0004.JPG,0.0,0.0,image_on
1747833965.3276224,DSC_0004.JPG,0.0,0.0,image_on
1747833965.3429196,DSC_0004.JPG,0.0,0.0,image_on
1747833965.3581357,DSC_0004.JPG,0.0,0.0,image_on
1747833965.3735917,DSC_0004.JPG,0.0,0.0,image_on
1747833965.3889098,DSC_0004.JPG,0.0,0.0,image_on
1747833965.4049575,DSC_0004.JPG,0.0,0.0,image_on
1747833965.420899,DSC_0004.JPG,0.0,0.0,image_on
1747833965.451754,DSC_0004.JPG,0.0,0.0,image_on
1747833965.4677522,DSC_0004.JPG,0.0,0.0,image_on
1747833965.4897504,DSC_0004.JPG,0.0,0.0,image_on
1747833965.5053403,DSC_0004.JPG,0.0,0.0,image_on
1747833965.5218577,DSC_0004.JPG,0.0,0.0,image_on
1747833965.5376399,DSC_0004.JPG,0.0,0.0,image_on
1747833965.5559993,DSC_0004.JPG,0.0,0.0,image_on
1747833965.5710633,DSC_0004.JPG,0.0,0.0,image_on
1747833965.5886884,DSC_0004.JPG,0.0,0.0,image_on
1747833965.6061342,DSC_0004.JPG,0.0,0.0,image_on
1747833965.6391563,DSC_0004.JPG,,,image_on
1747833965.6546836,DSC_0004.JPG,0.0,0.0,image_on
1747833965.6746995,DSC_0004.JPG,0.0,0.0,image_on
1747833965.688528,DSC_0004.JPG,0.0,0.0,image_on
1747833965.7170625,DSC_0004.JPG,0.0,0.0,image_on
1747833965.7350802,DSC_0004.JPG,0.0,0.0,image_on
1747833965.7564828,DSC_0004.JPG,0.0,0.0,image_on
1747833965.7724671,DSC_0004.JPG,0.0,0.0,image_on
1747833965.7954683,DSC_0004.JPG,,,image_on
1747833965.810677,DSC_0004.JPG,0.0,0.0,image_on
1747833965.8262272,DSC_0004.JPG,0.0,0.0,image_on
1747833965.8417106,DSC_0004.JPG,0.0,0.0,image_on
1747833965.8582954,DSC_0004.JPG,0.0,0.0,image_on
1747833965.8734128,DSC_0004.JPG,0.0,0.0,image_on
1747833965.8909397,DSC_0004.JPG,0.0,0.0,image_on
1747833965.9044003,DSC_0004.JPG,0.0,0.0,image_on
1747833965.924472,DSC_0004.JPG,0.0,0.0,image_on
1747833965.966961,DSC_0004.JPG,,,image_on
1747833965.9849606,DSC_0004.JPG,0.0,0.0,image_on
1747833966.0079563,DSC_0004.JPG,0.0,0.0,image_on
1747833966.0239563,DSC_0004.JPG,0.0,0.0,image_on
1747833966.0405395,DSC_0004.JPG,0.0,0.0,image_on
1747833966.0565372,DSC_0004.JPG,0.0,0.0,image_on
1747833966.0735512,DSC_0004.JPG,0.0,0.0,image_on
1747833966.0892124,DSC_0004.JPG,0.0,0.0,image_on
1747833966.1074858,DSC_0004.JPG,0.0,0.0,image_on
1747833966.125103,DSC_0004.JPG,,,image_on
1747833966.1406462,DSC_0004.JPG,0.0,0.0,image_on
1747833966.1576347,DSC_0004.JPG,0.0,0.0,image_on
1747833966.1746576,DSC_0004.JPG,0.0,0.0,image_on
1747833966.190636,DSC_0004.JPG,0.0,0.0,image_on
1747833966.2076511,DSC_0004.JPG,0.0,0.0,image_on
1747833966.2226532,DSC_0004.JPG,0.0,0.0,image_on
1747833966.2421932,DSC_0004.JPG,0.0,0.0,image_on
1747833966.2661881,DSC_0004.JPG,0.0,0.0,image_on
1747833966.2971902,DSC_0004.JPG,,,image_on
1747833966.3131883,DSC_0004.JPG,0.0,0.0,image_on
1747833966.3293312,DSC_0004.JPG,0.0,0.0,image_on
1747833966.3447974,DSC_0004.JPG,0.0,0.0,image_on
1747833966.3608227,DSC_0004.JPG,0.0,0.0,image_on
1747833966.37683,DSC_0004.JPG,0.0,0.0,image_on
1747833966.3926153,DSC_0004.JPG,0.0,0.0,image_on
1747833966.4081495,DSC_0004.JPG,0.0,0.0,image_on
1747833966.4233623,DSC_0004.JPG,0.0,0.0,image_on
1747833966.4548967,DSC_0004.JPG,0.0,0.0,image_on
1747833966.4708965,DSC_0004.JPG,,,image_on
1747833966.4889047,DSC_0004.JPG,0.0,0.0,image_on
1747833966.5039136,DSC_0004.JPG,0.0,0.0,image_on
1747833966.5339062,DSC_0004.JPG,0.0,0.0,image_on
1747833966.552434,DSC_0004.JPG,0.0,0.0,image_on
1747833966.572441,DSC_0004.JPG,0.0,0.0,image_on
1747833966.5884292,DSC_0004.JPG,0.0,0.0,image_on
1747833966.6054397,DSC_0004.JPG,0.0,0.0,image_on
1747833966.6294417,DSC_0004.JPG,,,image_on
1747833966.6449559,DSC_0004.JPG,0.0,0.0,image_on
1747833966.6609557,DSC_0004.JPG,0.0,0.0,image_on
1747833966.6769645,DSC_0004.JPG,0.0,0.0,image_on
1747833966.692956,DSC_0004.JPG,0.0,0.0,image_on
1747833966.7089593,DSC_0004.JPG,0.0,0.0,image_on
1747833966.7249649,DSC_0004.JPG,0.0,0.0,image_on
1747833966.7405138,DSC_0004.JPG,0.0,0.0,image_on
1747833966.757512,DSC_0004.JPG,0.0,0.0,image_on
1747833966.8045151,DSC_0004.JPG,,,image_on
1747833966.8205097,DSC_0004.JPG,0.0,0.0,image_on
1747833966.842679,DSC_0004.JPG,0.0,0.0,image_on
1747833966.857674,DSC_0004.JPG,0.0,0.0,image_on
1747833966.8757112,DSC_0004.JPG,0.0,0.0,image_on
1747833966.8907006,DSC_0004.JPG,0.0,0.0,image_on
1747833966.9146738,DSC_0004.JPG,0.0,0.0,image_on
1747833966.930701,DSC_0004.JPG,0.0,0.0,image_on
1747833966.962216,DSC_0004.JPG,,,image_on
1747833966.978216,DSC_0004.JPG,0.0,0.0,image_on
1747833966.994215,DSC_0004.JPG,0.0,0.0,image_on
1747833967.0096793,DSC_0004.JPG,0.0,0.0,image_on
1747833967.025074,DSC_0004.JPG,0.0,0.0,image_on
1747833967.0402017,DSC_0004.JPG,0.0,0.0,image_on
1747833967.0589933,DSC_0004.JPG,0.0,0.0,image_on
1747833967.0737247,DSC_0004.JPG,0.0,0.0,image_on
1747833967.0919025,DSC_0004.JPG,0.0,0.0,image_on
1747833967.1339762,DSC_0004.JPG,,,image_on
1747833967.1654854,DSC_0004.JPG,0.0,0.0,image_on
1747833967.186518,DSC_0004.JPG,0.0,0.0,image_on
1747833967.207862,DSC_0004.JPG,0.0,0.0,image_on
1747833967.2235172,DSC_0004.JPG,0.0,0.0,image_on
1747833967.2416914,DSC_0004.JPG,0.0,0.0,image_on
1747833967.25683,DSC_0004.JPG,0.0,0.0,image_on
1747833967.276231,DSC_0004.JPG,0.0,0.0,image_on
1747833967.2917917,DSC_0004.JPG,,,image_on
1747833967.3097935,DSC_0004.JPG,0.0,0.0,image_on
1747833967.3234646,DSC_0004.JPG,0.0,0.0,image_on
1747833967.3423712,DSC_0004.JPG,0.0,0.0,image_on
1747833967.3571463,DSC_0004.JPG,0.0,0.0,image_on
1747833967.3761454,DSC_0004.JPG,0.0,0.0,image_on
1747833967.3981435,DSC_0004.JPG,0.0,0.0,image_on
1747833967.4141448,DSC_0004.JPG,0.0,0.0,image_on
1747833967.429705,DSC_0004.JPG,0.0,0.0,image_on
1747833967.4609537,DSC_0004.JPG,,,image_on
1747833967.47695,DSC_0004.JPG,0.0,0.0,image_on
1747833967.4929535,DSC_0004.JPG,0.0,0.0,image_on
1747833967.507827,DSC_0004.JPG,0.0,0.0,image_on
1747833967.524095,DSC_0004.JPG,0.0,0.0,image_on
1747833967.5412726,DSC_0004.JPG,0.0,0.0,image_on
1747833967.5582988,DSC_0004.JPG,0.0,0.0,image_on
1747833967.574281,DSC_0004.JPG,0.0,0.0,image_on
1747833967.5942726,DSC_0004.JPG,0.0,0.0,image_on
1747833967.63228,DSC_0004.JPG,,,image_on
1747833967.6537986,DSC_0004.JPG,0.0,0.0,image_on
1747833967.6758084,DSC_0004.JPG,0.0,0.0,image_on
1747833967.6914525,DSC_0004.JPG,0.0,0.0,image_on
1747833967.7083085,DSC_0004.JPG,0.0,0.0,image_on
1747833967.723318,DSC_0004.JPG,0.0,0.0,image_on
1747833967.7426324,DSC_0004.JPG,,,image_on
1747833967.7592268,DSC_0004.JPG,0.0,0.0,image_on
1747833967.7886336,DSC_0004.JPG,0.0,0.0,image_on
1747833967.8046198,DSC_0004.JPG,,,image_on
1747833967.8266509,DSC_0004.JPG,0.0,0.0,image_on
1747833967.8411875,DSC_0004.JPG,0.0,0.0,image_on
1747833967.859175,DSC_0004.JPG,0.0,0.0,image_on
1747833967.8751874,DSC_0004.JPG,0.0,0.0,image_on
1747833967.8931909,DSC_0004.JPG,0.0,0.0,image_on
1747833967.9131734,DSC_0004.JPG,0.0,0.0,image_on
1747833967.929198,DSC_0004.JPG,0.0,0.0,image_on
1747833967.9607422,DSC_0004.JPG,,,image_on
1747833967.9757419,DSC_0004.JPG,0.0,0.0,image_on
1747833967.991766,DSC_0004.JPG,0.0,0.0,image_on
1747833968.0072775,DSC_0004.JPG,0.0,0.0,image_on
1747833968.0281248,DSC_0004.JPG,0.0,0.0,image_on
1747833968.0409496,DSC_0004.JPG,0.0,0.0,image_on
1747833968.0611675,DSC_0004.JPG,0.0,0.0,image_on
1747833968.0737522,DSC_0004.JPG,0.0,0.0,image_on
1747833968.0937617,DSC_0004.JPG,0.0,0.0,image_on
1747833968.129864,DSC_0004.JPG,,,image_on
1747833968.1453774,DSC_0004.JPG,0.0,0.0,image_on
1747833968.1613927,DSC_0004.JPG,0.0,0.0,image_on
1747833968.1768608,DSC_0004.JPG,0.0,0.0,image_on
1747833968.1931226,DSC_0004.JPG,0.0,0.0,image_on
1747833968.2072668,DSC_0004.JPG,0.0,0.0,image_on
1747833968.2276194,DSC_0004.JPG,0.0,0.0,image_on
1747833968.2427042,DSC_0004.JPG,0.0,0.0,image_on
1747833968.2597067,DSC_0004.JPG,0.0,0.0,image_on
1747833968.284705,DSC_0004.JPG,,,image_on
1747833968.304708,DSC_0004.JPG,0.0,0.0,image_on
1747833968.3257284,DSC_0004.JPG,0.0,0.0,image_on
1747833968.3430028,DSC_0004.JPG,0.0,0.0,image_on
1747833968.3640094,DSC_0004.JPG,0.0,0.0,image_on
1747833968.3800056,DSC_0004.JPG,0.0,0.0,image_on
1747833968.3960204,DSC_0004.JPG,0.0,0.0,image_on
1747833968.4120512,DSC_0004.JPG,0.0,0.0,image_on
1747833968.4277372,DSC_0004.JPG,0.0,0.0,image_on
1747833968.4595246,DSC_0004.JPG,,,image_on
1747833968.4755247,DSC_0004.JPG,0.0,0.0,image_on
1747833968.4915211,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5065553,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5235236,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5395343,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5560665,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5730674,DSC_0004.JPG,0.0,0.0,image_on
1747833968.5900624,DSC_0004.JPG,0.0,0.0,image_on
1747833968.618058,DSC_0004.JPG,,,image_on
1747833968.6370785,DSC_0004.JPG,0.0,0.0,image_on
1747833968.6565998,DSC_0004.JPG,0.0,0.0,image_on
1747833968.6726227,DSC_0004.JPG,0.0,0.0,image_on
1747833968.6975942,DSC_0004.JPG,0.0,0.0,image_on
1747833968.713595,DSC_0004.JPG,0.0,0.0,image_on
1747833968.7296064,DSC_0004.JPG,0.0,0.0,image_on
1747833968.7455587,DSC_0004.JPG,0.0,0.0,image_on
1747833968.760816,DSC_0004.JPG,0.0,0.0,image_on
1747833968.7920768,DSC_0004.JPG,,,image_on
1747833968.808074,DSC_0004.JPG,0.0,0.0,image_on
1747833968.8260787,DSC_0004.JPG,0.0,0.0,image_on
1747833968.8436124,DSC_0004.JPG,0.0,0.0,image_on
1747833968.8616185,DSC_0004.JPG,0.0,0.0,image_on
1747833968.8751214,DSC_0004.JPG,0.0,0.0,image_on
1747833968.8937147,DSC_0004.JPG,0.0,0.0,image_on
1747833968.910005,DSC_0004.JPG,0.0,0.0,image_on
1747833968.9270847,DSC_0004.JPG,0.0,0.0,image_on
1747833968.965587,DSC_0004.JPG,,,image_on
1747833968.9815927,DSC_0004.JPG,0.0,0.0,image_on
1747833969.012075,DSC_0004.JPG,0.0,0.0,image_on
1747833969.0279763,DSC_0004.JPG,0.0,0.0,image_on
1747833969.0451257,DSC_0004.JPG,0.0,0.0,image_on
1747833969.0586102,DSC_0004.JPG,0.0,0.0,image_on
1747833969.0773406,DSC_0004.JPG,0.0,0.0,image_on
1747833969.090831,DSC_0004.JPG,0.0,0.0,image_on
1747833969.1237485,DSC_0004.JPG,,,image_on
1747833969.1382928,DSC_0004.JPG,0.0,0.0,image_on
1747833969.161799,DSC_0004.JPG,0.0,0.0,image_on
1747833969.176435,DSC_0004.JPG,0.0,0.0,image_on
1747833969.192926,DSC_0004.JPG,0.0,0.0,image_on
1747833969.2100618,DSC_0004.JPG,0.0,0.0,image_on
1747833969.227078,DSC_0004.JPG,0.0,0.0,image_on
1747833969.2462912,DSC_0004.JPG,0.0,0.0,image_on
1747833969.2618003,DSC_0004.JPG,0.0,0.0,image_on
1747833969.2938762,DSC_0004.JPG,,,image_on
1747833969.3098724,DSC_0004.JPG,0.0,0.0,image_on
1747833969.3289127,DSC_0004.JPG,0.0,0.0,image_on
1747833969.3434412,DSC_0004.JPG,0.0,0.0,image_on
1747833969.3613088,DSC_0004.JPG,0.0,0.0,image_on
1747833969.375075,DSC_0004.JPG,0.0,0.0,image_on
1747833969.3943002,DSC_0004.JPG,0.0,0.0,image_on
1747833969.4104142,DSC_0004.JPG,0.0,0.0,image_on
1747833969.4284291,DSC_0004.JPG,0.0,0.0,image_on
1747833969.4519553,DSC_0004.JPG,,,image_on
1747833969.4719663,DSC_0004.JPG,0.0,0.0,image_on
1747833969.4959671,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5099561,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5269597,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5460622,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5619898,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5774298,DSC_0004.JPG,0.0,0.0,image_on
1747833969.5935304,DSC_0004.JPG,0.0,0.0,image_on
1747833969.6251283,DSC_0004.JPG,,,image_on
